GEOID,county_name,total_population,equity_need_score,commute_burden_score,is_transit_desert,transit_access_index,median_household_income,predicted_burden_score,high_priority_flag
06013334200,Contra Costa,7547,0.377,0.161,1,0.0,157768,0.1335,1
06013355306,Contra Costa,4550,0.3717,0.1298,1,0.0,152645,0.1428,1
06013355112,Contra Costa,5800,0.3195,0.175,1,0.0,217835,0.1486,1
06095252317,Solano,13124,0.4277,0.217,1,0.0,146397,0.1482,1
06095252316,Solano,3679,0.5396,0.2407,1,0.0,96938,0.1475,1
06095253206,Solano,3894,0.3614,0.1203,1,0.0,155110,0.1367,1
06095253205,Solano,3091,0.4279,0.1162,1,0.0,118821,0.1131,0
06013304001,Contra Costa,5895,0.3521,0.1897,1,0.0,187105,0.1188,0
06013355111,Contra Costa,6569,0.4882,0.2775,1,0.0,129306,0.1528,1
06013360102,Contra Costa,5030,0.4384,0.2553,1,0.0,150325,0.1469,1
06013302007,Contra Costa,6652,0.5154,0.1794,1,0.0,94507,0.1441,1
06013302009,Contra Costa,6806,0.5223,0.3324,1,0.0,126151,0.1689,1
06085504700,Santa Clara,667,0.3707,0.0,1,0.0,118438,0.0868,0
06081601902,San Mateo,5664,0.3549,0.1136,0,0.2957713928775473,125585,0.134,1
06081990100,San Mateo,0,0.5477,0.0999,0,9.98375981387748e-05,-666666666,0.0984,0
06013324003,Contra Costa,3449,0.3309,0.1142,0,0.5814071933102374,110288,0.1334,1
06013313107,Contra Costa,2718,0.4519,0.2462,1,0.0,140227,0.1636,1
06013351105,Contra Costa,1814,0.5305,0.0898,1,0.0,54167,0.1226,0
06001441927,Alameda,4229,0.4208,0.1575,0,0.0209349063111479,131792,0.0813,0
06013980000,Contra Costa,507,0.5477,0.0999,1,0.0,-666666666,0.1185,0
06013351104,Contra Costa,1667,0.4987,0.0377,1,0.0,61528,0.1127,0
06013346205,Contra Costa,4325,0.319,0.2049,1,0.0,246888,0.1578,1
06013336104,Contra Costa,2539,0.5536,0.1579,1,0.0,66887,0.1293,1
06013345118,Contra Costa,3525,0.4632,0.2182,1,0.0,126818,0.16,1
06013339004,Contra Costa,3319,0.3675,0.183,0,0.2954539589026237,137016,0.1351,1
06013303105,Contra Costa,3326,0.5288,0.2841,1,0.0,111291,0.1556,1
06013313104,Contra Costa,2909,0.5625,0.2233,0,0.1686126662911811,55476,0.2109,1
06013313203,Contra Costa,3382,0.4537,0.2098,0,0.0396505866941646,125694,0.1507,1
06013355107,Contra Costa,5607,0.5262,0.3652,1,0.0,133603,0.2129,1
06001404101,Alameda,3208,0.4332,0.1651,1,0.0,128711,0.1095,0
06001405302,Alameda,2559,0.5184,0.1062,0,0.0636138895694133,63709,0.1201,0
06001405600,Alameda,3044,0.5029,0.0959,1,0.0,80669,0.0997,0
06001406400,Alameda,2598,0.5358,0.1377,1,0.0,72955,0.1333,1
06001405700,Alameda,3522,0.5147,0.0995,1,0.0,74547,0.1152,0
06001405800,Alameda,4182,0.5055,0.0628,1,0.0,67222,0.0999,0
06085511608,Santa Clara,3252,0.5175,0.0553,1,0.0,45655,0.095,0
06001444301,Alameda,3698,0.2925,0.0655,1,0.0,184583,0.09,0
06001404700,Alameda,2187,0.2708,0.1265,1,0.0,250001,0.1418,1
06001404800,Alameda,2744,0.4566,0.1503,1,0.0,114083,0.1142,0
06001405200,Alameda,4913,0.4568,0.1114,1,0.0,105222,0.114,0
06001405500,Alameda,3537,0.503,0.1029,1,0.0,82222,0.0952,0
06001450750,Alameda,6858,0.4398,0.2714,1,0.0,153929,0.1189,0
06001451403,Alameda,2184,0.3479,0.1674,1,0.0,180197,0.1105,0
06001405100,Alameda,4508,0.2605,0.106,1,0.0,250001,0.1155,0
06001404900,Alameda,4669,0.3548,0.0928,1,0.0,151860,0.1158,0
06097151602,Sonoma,3182,0.3984,0.021,1,0.0,110761,0.0337,0
06097150607,Sonoma,4562,0.3583,0.0846,1,0.0,147857,0.1176,0
06097150610,Sonoma,3819,0.4266,0.1577,1,0.0,130671,0.1074,0
06097153809,Sonoma,4819,0.4049,0.0982,1,0.0,126190,0.0911,0
06097153104,Sonoma,3888,0.5288,0.106,1,0.0,65938,0.0752,0
06001405401,Alameda,3541,0.5697,0.1977,1,0.0,70231,0.1446,1
06001451703,Alameda,3827,0.3205,0.1421,1,0.0,194607,0.1156,0
06001990000,Alameda,0,0.5477,0.0999,1,0.0,-666666666,0.0921,0
06085503329,Santa Clara,3579,0.2776,0.1088,1,0.0,232098,0.0675,0
06085512032,Santa Clara,3314,0.3682,0.1285,1,0.0,153947,0.1366,1
06085511916,Santa Clara,4463,0.3005,0.0964,1,0.0,191458,0.0589,0
06001442302,Alameda,6186,0.377,0.1208,1,0.0,147684,0.079,0
06001406602,Alameda,2540,0.5632,0.1627,1,0.0,58869,0.1454,1
06001407101,Alameda,4053,0.5056,0.0349,0,0.0007084667247988,48281,0.0851,0
06001407102,Alameda,4268,0.5224,0.1038,0,3.406491755796e-06,70284,0.1362,1
06001432501,Alameda,4892,0.4127,0.1263,0,0.1782274560027259,112531,0.127,0
06001406201,Alameda,5072,0.548,0.1209,1,0.0,50417,0.1118,0
06001406202,Alameda,4733,0.4847,0.0632,0,0.1583631312267658,55000,0.0959,0
06001406300,Alameda,4556,0.5563,0.1553,1,0.0,62837,0.1457,1
06085503333,Santa Clara,4608,0.3101,0.0817,1,0.0,176354,0.0937,0
06001450501,Alameda,3400,0.3297,0.1446,0,0.0033497479937552,186000,0.1388,1
06075025200,San Francisco,5457,0.2326,0.1136,0,0.7,147868,0.0935,0
06075025300,San Francisco,4545,0.208,0.1315,0,0.7,168720,0.0823,0
06075025402,San Francisco,3294,0.1674,0.0455,0,0.7,166094,0.0796,0
06075025600,San Francisco,5027,0.2933,0.1117,0,0.7,115739,0.1032,0
06075025800,San Francisco,2129,0.3788,0.1518,0,0.7,87614,0.124,0
06075025900,San Francisco,4128,0.2355,0.1198,0,0.6999999999999998,147944,0.0871,0
06075026002,San Francisco,3683,0.2307,0.0671,0,0.7,136324,0.1105,0
06075026004,San Francisco,3839,0.2922,0.0776,0,0.6676766862113507,111089,0.111,0
06075020500,San Francisco,2970,0.123,0.1109,0,0.7,250001,0.1357,1
06075061000,San Francisco,4890,0.3413,0.0963,0,0.5067861777048606,107882,0.1213,0
06001440331,Alameda,3276,0.3821,0.0635,1,0.0,128929,0.1368,1
06075016900,San Francisco,3061,0.2259,0.1094,0,0.7,150139,0.1385,1
06075017000,San Francisco,4262,0.1049,0.0747,0,0.7,250001,0.0977,0
06013345115,Contra Costa,6758,0.2929,0.1313,1,0.0,225625,0.1009,0
06075026100,San Francisco,6879,0.2873,0.1343,0,0.7756,116444,0.1223,0
06055200900,Napa,438,0.6978,0.4,1,0.0,-666666666,0.2527,1
06055201300,Napa,3397,0.4984,0.0695,1,0.0,75134,0.0994,0
06055202000,Napa,5191,0.4579,0.0757,1,0.0,96667,0.0694,0
06055201800,Napa,1480,0.6097,0.3085,1,0.0,80313,0.1322,1
06075060400,San Francisco,1866,0.3641,0.0964,0,0.4944941684464244,99556,0.1013,0
06075026301,San Francisco,5345,0.3354,0.1048,0,0.7,95458,0.1245,0
06075026302,San Francisco,5004,0.3235,0.0681,0,0.7,93370,0.0983,0
06055200201,Napa,3906,0.4894,0.0732,1,0.0,81875,0.1158,0
06055200202,Napa,2089,0.4873,0.0297,1,0.0,69537,0.0928,0
06055200203,Napa,2062,0.5337,0.155,1,0.0,79886,0.1433,1
06055200501,Napa,5648,0.4724,0.0815,1,0.0,92344,0.1295,1
06055200503,Napa,1785,0.4547,0.1281,1,0.0,110179,0.1166,0
06075020401,San Francisco,3248,0.2351,0.1555,0,0.6999999999999998,157237,0.1082,0
06055201900,Napa,1510,0.3858,0.0655,1,0.0,127159,0.1031,0
06055201500,Napa,1668,0.4078,0.0753,1,0.0,118500,0.0934,0
06055200703,Napa,3036,0.3626,0.0804,1,0.0,144625,0.1047,0
06055200400,Napa,3440,0.385,0.0669,1,0.0,128065,0.1102,0
06055201700,Napa,4494,0.4113,0.0673,1,0.0,115625,0.0865,0
06055200802,Napa,6458,0.4276,0.0607,1,0.0,106452,0.111,0
06075026303,San Francisco,4612,0.3238,0.1459,0,0.7,110074,0.1546,1
06075026401,San Francisco,3842,0.3776,0.1819,0,0.6999999999999997,94093,0.1175,0
06075026402,San Francisco,4755,0.2821,0.1018,0,0.7,118182,0.0864,0
06075026403,San Francisco,3581,0.3586,0.1356,0,0.6999999999999998,92788,0.1269,0
06075030101,San Francisco,4792,0.2119,0.06,0,0.6999999999999998,144753,0.0822,0
06075030102,San Francisco,4726,0.1321,0.0681,0,0.7,209167,0.0941,0
06075030201,San Francisco,4131,0.2595,0.0922,0,0.6999999999999998,127009,0.1102,0
06075030301,San Francisco,6129,0.1506,0.0508,0,0.6999999999999998,179107,0.0869,0
06075030302,San Francisco,3742,0.1323,0.046,0,0.6999999999999998,194625,0.0907,0
06075030400,San Francisco,5262,0.2323,0.0771,0,0.7,137418,0.0888,0
06081611700,San Mateo,5699,0.4177,0.0774,1,0.0,114934,0.1319,1
06075030500,San Francisco,3787,0.1867,0.1092,0,0.7,174797,0.0885,0
06075030600,San Francisco,2348,0.1043,0.0385,0,0.7,229297,0.0937,0
06075030700,San Francisco,6910,0.1504,0.0579,0,0.7,183388,0.1013,0
06075030800,San Francisco,5907,0.1276,0.0585,0,0.6999999999999998,208750,0.0842,0
06095250106,Solano,3668,0.3663,0.1683,1,0.0,168750,0.1282,0
06095250104,Solano,2225,0.542,0.1994,1,0.0,88125,0.1626,1
06085503506,Santa Clara,6910,0.4627,0.11,1,0.0,102350,0.0721,0
06085512001,Santa Clara,6384,0.3408,0.1793,1,0.0,192176,0.1098,0
06085510300,Santa Clara,4629,0.226,0.0165,1,0.0,243854,0.0453,0
06085504602,Santa Clara,1920,0.4227,0.0547,1,0.0,107438,0.1235,0
06085507002,Santa Clara,3415,0.2266,0.0382,1,0.0,250001,0.0556,0
06085512307,Santa Clara,6918,0.3495,0.0817,1,0.0,151477,0.1333,1
06085511910,Santa Clara,3051,0.2554,0.0957,1,0.0,250001,0.0525,0
06085505700,Santa Clara,5853,0.4255,0.06,1,0.0,107431,0.0934,0
06085506900,Santa Clara,8174,0.2843,0.0887,1,0.0,206951,0.0775,0
06085507301,Santa Clara,6820,0.2412,0.0674,1,0.0,250001,0.0662,0
06085501700,Santa Clara,4466,0.474,0.0605,1,0.0,86995,0.1318,1
06085503116,Santa Clara,6469,0.4591,0.1113,1,0.0,103972,0.0792,0
06085507701,Santa Clara,3435,0.2453,0.0189,1,0.0,211371,0.0713,0
06081601601,San Mateo,2654,0.4305,0.0682,0,0.0711059626486657,101103,0.1242,0
06085502908,Santa Clara,6464,0.3766,0.0546,1,0.0,129412,0.0803,0
06085502909,Santa Clara,4918,0.4212,0.0929,1,0.0,116596,0.0888,0
06085509107,Santa Clara,4765,0.3145,0.0139,1,0.0,152361,0.0306,0
06085511701,Santa Clara,4346,0.2464,0.0311,1,0.0,219167,0.0716,0
06085511907,Santa Clara,4144,0.263,0.111,1,0.0,250001,0.0526,0
06085511912,Santa Clara,5705,0.2494,0.0837,1,0.0,250001,0.049,0
06095252904,Solano,8528,0.4548,0.1355,1,0.0,111068,0.1075,0
06095252305,Solano,6178,0.4164,0.1223,1,0.0,126369,0.1425,1
06095251802,Solano,3174,0.6146,0.2427,1,0.0,31841,0.2316,1
06085503207,Santa Clara,3589,0.3738,0.0541,1,0.0,131250,0.1047,0
06085502910,Santa Clara,3960,0.3973,0.0743,1,0.0,123994,0.0929,0
06085503001,Santa Clara,4455,0.3671,0.0877,1,0.0,144254,0.1097,0
06085503208,Santa Clara,3182,0.369,0.064,1,0.0,136328,0.101,0
06095251200,Solano,3266,0.5388,0.1524,1,0.0,75333,0.1546,1
06085500100,Santa Clara,7903,0.3504,0.0974,1,0.0,154868,0.096,0
06085500200,Santa Clara,5406,0.3531,0.1057,1,0.0,155536,0.0932,0
06085500300,Santa Clara,4156,0.4182,0.0839,1,0.0,116172,0.1696,1
06095252502,Solano,1599,0.5292,0.1218,1,0.0,71944,0.155,1
06095250200,Solano,4560,0.5953,0.2708,1,0.0,76875,0.1762,1
06085500400,Santa Clara,2545,0.3644,0.0917,1,0.0,146607,0.1317,1
06085500600,Santa Clara,6069,0.4185,0.1032,1,0.0,119675,0.0938,0
06085500901,Santa Clara,4459,0.5262,0.1194,1,0.0,73750,0.1039,0
06085500902,Santa Clara,4613,0.5123,0.0418,1,0.0,41250,0.1041,0
06085501000,Santa Clara,5003,0.5291,0.0876,1,0.0,54588,0.0993,0
06085503210,Santa Clara,4435,0.4161,0.0649,1,0.0,113113,0.0951,0
06085503211,Santa Clara,4160,0.4901,0.1391,1,0.0,96500,0.134,1
06085503002,Santa Clara,3814,0.369,0.0316,1,0.0,127028,0.0889,0
06085503003,Santa Clara,5050,0.3096,0.0681,1,0.0,172917,0.068,0
06085511800,Santa Clara,4538,0.305,0.1159,1,0.0,197361,0.1406,1
06085512305,Santa Clara,4658,0.3114,0.1663,1,0.0,223125,0.1148,0
06085511914,Santa Clara,6327,0.2847,0.1365,1,0.0,247039,0.1006,0
06085507302,Santa Clara,2640,0.2431,0.0712,1,0.0,250001,0.07,0
06085504307,Santa Clara,5740,0.3614,0.0777,1,0.0,144604,0.0786,0
06085503504,Santa Clara,5601,0.3395,0.04,1,0.0,146016,0.0728,0
06085504318,Santa Clara,7213,0.3952,0.0325,0,0.0321361607683312,112367,0.0934,0
06085507500,Santa Clara,5747,0.2733,0.0338,1,0.0,188375,0.0624,0
06085512200,Santa Clara,4905,0.3399,0.2374,1,0.0,235674,0.1561,1
06085507203,Santa Clara,3192,0.281,0.0605,1,0.0,192917,0.065,0
06085503802,Santa Clara,7937,0.412,0.1067,1,0.0,124659,0.1227,0
06085512602,Santa Clara,2838,0.433,0.1903,1,0.0,136146,0.1334,1
06085506604,Santa Clara,7362,0.2446,0.0231,1,0.0,216054,0.0409,0
06085512308,Santa Clara,8460,0.3221,0.1947,1,0.0,229395,0.1263,0
06085501200,Santa Clara,4345,0.4491,0.1045,1,0.0,106500,0.1297,1
06085501300,Santa Clara,4063,0.3787,0.0516,1,0.0,127188,0.0956,0
06085501401,Santa Clara,2954,0.5111,0.0913,1,0.0,74167,0.1533,1
06085501800,Santa Clara,4622,0.3549,0.043,1,0.0,137708,0.0887,0
06085503105,Santa Clara,2139,0.5128,0.0601,1,0.0,58162,0.0886,0
06085507401,Santa Clara,5907,0.2404,0.0274,1,0.0,226500,0.0545,0
06085507100,Santa Clara,3029,0.3054,0.0608,1,0.0,173006,0.0625,0
06085507805,Santa Clara,5220,0.2619,0.0243,1,0.0,194000,0.0463,0
06085507702,Santa Clara,6618,0.225,0.0349,1,0.0,250001,0.0766,0
06085505303,Santa Clara,5986,0.3618,0.0232,1,0.0,128933,0.0676,0
06085503707,Santa Clara,5264,0.4495,0.0731,1,0.0,100375,0.0757,0
06085502001,Santa Clara,4767,0.4201,0.0461,1,0.0,106477,0.0864,0
06085502002,Santa Clara,5308,0.425,0.0573,1,0.0,106813,0.0801,0
06085501501,Santa Clara,4159,0.5019,0.0777,1,0.0,75179,0.0958,0
06085501502,Santa Clara,4160,0.4712,0.1208,1,0.0,101094,0.091,0
06085502101,Santa Clara,5045,0.363,0.0263,1,0.0,129258,0.093,0
06085502202,Santa Clara,2910,0.4324,0.0585,1,0.0,104107,0.1476,1
06085502701,Santa Clara,5611,0.3688,0.0661,1,0.0,136691,0.0835,0
06085502800,Santa Clara,4419,0.2972,0.0684,1,0.0,181528,0.0681,0
06085502903,Santa Clara,5270,0.2609,0.0596,1,0.0,219107,0.0584,0
06085502906,Santa Clara,4995,0.4286,0.1325,1,0.0,122356,0.131,1
06085503110,Santa Clara,4067,0.4937,0.086,1,0.0,82750,0.1261,0
06085502400,Santa Clara,6909,0.2554,0.0201,1,0.0,200324,0.0704,0
06085510200,Santa Clara,4717,0.2161,0.0171,1,0.0,250001,0.0647,0
06085512309,Santa Clara,5295,0.3535,0.2064,1,0.0,193854,0.1289,0
06085504601,Santa Clara,1255,0.4904,0.0286,1,0.0,65625,0.1394,1
06085510001,Santa Clara,5969,0.2104,0.0058,1,0.0,250001,0.0296,0
06085500500,Santa Clara,5020,0.3036,0.0515,1,0.0,171885,0.0813,0
06085512100,Santa Clara,1640,0.4801,0.1044,1,0.0,93542,0.167,1
06085507402,Santa Clara,3980,0.2292,0.0168,1,0.0,236161,0.0353,0
06085502907,Santa Clara,3912,0.3527,0.1453,1,0.0,170270,0.083,0
06085503336,Santa Clara,3081,0.4,0.1522,1,0.0,144000,0.0737,0
06001406100,Alameda,4939,0.4511,0.0886,0,0.351099130264448,64879,0.1433,1
06085501402,Santa Clara,2705,0.4497,0.1013,1,0.0,105771,0.0977,0
06085504505,Santa Clara,10682,0.2495,0.0757,0,0.1298316501426481,209439,0.0693,0
06085503903,Santa Clara,3083,0.4018,0.0684,1,0.0,119548,0.1027,0
06013386000,Contra Costa,3758,0.4383,0.0923,0,0.4276175143262355,64201,0.1394,1
06013354001,Contra Costa,2396,0.2905,0.1358,0,0.0509924477501569,216518,0.1372,1
06013318000,Contra Costa,3512,0.5006,0.1594,1,0.0,96250,0.1543,1
06013314200,Contra Costa,7185,0.5937,0.2494,1,0.0,70750,0.228,1
06013357000,Contra Costa,3458,0.5139,0.1838,1,0.0,95954,0.1266,0
06013337100,Contra Costa,3160,0.3864,0.1207,0,0.0070528400034843,140972,0.1315,1
06013363000,Contra Costa,7793,0.5327,0.2398,1,0.0,100399,0.2109,1
06013321101,Contra Costa,6866,0.3915,0.1416,1,0.0,145685,0.1226,0
06013320001,Contra Costa,3100,0.4682,0.1247,1,0.0,103194,0.1277,0
06013307205,Contra Costa,7818,0.5941,0.2482,1,0.0,70419,0.1866,1
06013355302,Contra Costa,3454,0.2712,0.1273,1,0.0,250001,0.1553,1
06013307101,Contra Costa,4696,0.5849,0.2431,1,0.0,75139,0.2058,1
06013341000,Contra Costa,4760,0.3427,0.0525,1,0.0,147701,0.1332,1
06013385100,Contra Costa,3100,0.3511,0.1424,1,0.0,170278,0.1384,1
06013392000,Contra Costa,2588,0.2899,0.1117,1,0.0,214464,0.1292,1
06013351200,Contra Costa,5525,0.2485,0.0819,1,0.0,250001,0.1193,0
06013365002,Contra Costa,5171,0.5163,0.1023,1,0.0,74545,0.1463,1
06013307201,Contra Costa,4224,0.5765,0.1923,1,0.0,61196,0.1814,1
06013308001,Contra Costa,7523,0.6667,0.467,0,0.0385414421950721,88908,0.2811,1
06013307202,Contra Costa,4481,0.6213,0.2657,1,0.0,48125,0.1006,0
06085508102,Santa Clara,3556,0.2651,0.0497,1,0.0,206563,0.0853,0
06085506606,Santa Clara,5137,0.4005,0.0408,1,0.0,114574,0.0837,0
06085504506,Santa Clara,6609,0.3307,0.0498,1,0.0,152898,0.0798,0
06085504507,Santa Clara,6238,0.3419,0.08,1,0.0,154671,0.0782,0
06085506701,Santa Clara,4268,0.2708,0.0712,1,0.0,212679,0.055,0
06095250801,Solano,4232,0.5031,0.1989,1,0.0,103816,0.1762,1
06095252915,Solano,6449,0.3707,0.1437,1,0.0,156375,0.1435,1
06095252314,Solano,4441,0.4812,0.106,1,0.0,93500,0.1341,1
06085508203,Santa Clara,5873,0.2392,0.0394,1,0.0,239318,0.0484,0
06013308002,Contra Costa,4486,0.4922,0.3223,0,0.1472405837775589,123882,0.1889,1
06085506702,Santa Clara,5799,0.3622,0.0681,1,0.0,140670,0.0849,0
06085506703,Santa Clara,3622,0.3712,0.0965,1,0.0,144412,0.0754,0
06013343002,Contra Costa,4658,0.3927,0.1744,1,0.0,153080,0.1216,0
06013348000,Contra Costa,4819,0.2322,0.0796,0,0.0756747293533264,250001,0.1224,0
06013352101,Contra Costa,3628,0.2701,0.1252,1,0.0,250001,0.1385,1
06013359202,Contra Costa,6819,0.4359,0.1809,1,0.0,132350,0.1445,1
06085504805,Santa Clara,7442,0.3737,0.0504,1,0.0,130078,0.0647,0
06085504806,Santa Clara,2980,0.362,0.0388,1,0.0,133846,0.0504,0
06085505007,Santa Clara,4285,0.349,0.0459,1,0.0,142500,0.119,0
06085505203,Santa Clara,5476,0.4037,0.06,1,0.0,117000,0.0899,0
06085508204,Santa Clara,4892,0.2328,0.0189,1,0.0,231860,0.0339,0
06085508505,Santa Clara,4765,0.251,0.0208,1,0.0,205625,0.0546,0
06085504802,Santa Clara,4933,0.371,0.0204,1,0.0,123750,0.0881,0
06085505301,Santa Clara,5018,0.3061,0.0541,1,0.0,171071,0.063,0
06085505302,Santa Clara,4828,0.2971,0.0357,1,0.0,170827,0.0567,0
06085505402,Santa Clara,3058,0.2866,0.0252,1,0.0,173582,0.0588,0
06013384000,Contra Costa,3826,0.3179,0.1177,0,0.0957134686282797,171645,0.1148,0
06013305000,Contra Costa,7425,0.611,0.2541,1,0.0,56620,0.1507,1
06085508601,Santa Clara,3892,0.2689,0.0427,1,0.0,196731,0.057,0
06085505403,Santa Clara,8563,0.2813,0.0214,1,0.0,175735,0.0439,0
06085505500,Santa Clara,4661,0.336,0.0346,1,0.0,146602,0.0898,0
06085505600,Santa Clara,4594,0.3825,0.0183,1,0.0,117125,0.0601,0
06085505800,Santa Clara,4242,0.2921,0.0133,1,0.0,165750,0.1087,0
06085506803,Santa Clara,7090,0.2892,0.0382,1,0.0,175938,0.0488,0
06085507806,Santa Clara,5971,0.2734,0.0344,1,0.0,188468,0.0446,0
06085507807,Santa Clara,3432,0.21,0.0049,1,0.0,250001,0.0391,0
06085508301,Santa Clara,4702,0.231,0.0469,1,0.0,250001,0.0612,0
06085508303,Santa Clara,2569,0.2456,0.0123,1,0.0,208250,0.0576,0
06085506000,Santa Clara,4993,0.2919,0.0364,1,0.0,173750,0.0684,0
06085506101,Santa Clara,4845,0.3077,0.0394,1,0.0,163750,0.0841,0
06085506102,Santa Clara,4384,0.2957,0.0479,1,0.0,174929,0.0449,0
06085507808,Santa Clara,5811,0.2344,0.0538,1,0.0,250001,0.0371,0
06001410000,Alameda,3177,0.3679,0.1313,1,0.0,154648,0.1531,1
06085506103,Santa Clara,5218,0.2684,0.0257,1,0.0,188946,0.0363,0
06085506203,Santa Clara,6127,0.3501,0.0053,1,0.0,130735,0.073,0
06085506204,Santa Clara,5546,0.2775,0.0416,1,0.0,188047,0.0584,0
06085506301,Santa Clara,5101,0.3801,0.0327,1,0.0,121667,0.0818,0
06001430200,Alameda,7713,0.368,0.2125,1,0.0,183182,0.1338,1
06001407900,Alameda,3088,0.4363,0.1546,1,0.0,124523,0.1591,1
06001436601,Alameda,6634,0.523,0.1357,0,0.0161456312105519,77982,0.1054,0
06001400500,Alameda,3949,0.4041,0.0611,0,0.2504184702885283,95078,0.099,0
06001451102,Alameda,3950,0.2769,0.1199,1,0.0,246100,0.1098,0
06085507903,Santa Clara,5262,0.2479,0.0226,1,0.0,210813,0.0698,0
06085508401,Santa Clara,8085,0.2497,0.0158,1,0.0,204662,0.0405,0
06085508404,Santa Clara,6553,0.2711,0.0429,1,0.0,194303,0.0485,0
06001432800,Alameda,3862,0.3758,0.072,1,0.0,135313,0.1565,1
06001441503,Alameda,7416,0.3138,0.1676,1,0.0,221094,0.17,1
06001435400,Alameda,5048,0.5293,0.2747,0,0.3135447199811236,80816,0.1522,1
06001438000,Alameda,3645,0.4784,0.1789,1,0.0,110481,0.1543,1
06001451201,Alameda,7569,0.4698,0.157,1,0.0,109593,0.1298,1
06001451202,Alameda,5482,0.3638,0.1681,1,0.0,170459,0.1493,1
06001409000,Alameda,5039,0.4842,0.0952,0,0.1612022260991761,70769,0.1177,0
06085508503,Santa Clara,6212,0.2939,0.0544,1,0.0,178263,0.0574,0
06001401500,Alameda,3035,0.512,0.1006,1,0.0,75568,0.1208,0
06085507904,Santa Clara,3061,0.225,0.0349,1,0.0,250001,0.0549,0
06085504412,Santa Clara,5044,0.3738,0.0707,1,0.0,135993,0.0767,0
06085504413,Santa Clara,2048,0.3244,0.0199,1,0.0,148438,0.0403,0
06085504414,Santa Clara,5296,0.3112,0.0568,1,0.0,167772,0.0962,0
06085504415,Santa Clara,4690,0.2969,0.0543,1,0.0,176094,0.0723,0
06085504416,Santa Clara,3927,0.2818,0.0323,1,0.0,178813,0.0664,0
06001401600,Alameda,2403,0.459,0.0353,0,0.00306040424972,88304,0.1187,0
06001402400,Alameda,2623,0.5693,0.1514,1,0.0,31279,0.1543,1
06085504418,Santa Clara,4118,0.3863,0.0689,1,0.0,127870,0.0842,0
06085504421,Santa Clara,5631,0.2859,0.0749,1,0.0,195417,0.0684,0
06001402200,Alameda,2337,0.3703,0.1066,0,0.5212334143557793,96200,0.1209,0
06085507905,Santa Clara,5181,0.363,0.0595,1,0.0,137813,0.0693,0
06001402500,Alameda,2010,0.6456,0.3388,0,0.0819980398757559,34250,0.2248,1
06001402600,Alameda,1300,0.4502,0.0118,0,0.2284765630524902,45560,0.1108,0
06001402700,Alameda,2039,0.3706,0.0722,0,0.2137639331274361,115750,0.1062,0
06001403000,Alameda,2897,0.3637,0.0202,0,0.6971946519936115,32077,0.0817,0
06085504422,Santa Clara,3316,0.4066,0.0523,1,0.0,114417,0.0818,0
06001403100,Alameda,1941,0.3001,0.084,0,0.4,136071,0.1317,1
06085506304,Santa Clara,6164,0.4198,0.1099,1,0.0,120889,0.0569,0
06085506305,Santa Clara,5638,0.4666,0.0838,1,0.0,94777,0.0688,0
06085506401,Santa Clara,4710,0.3585,0.0658,1,0.0,142793,0.0709,0
06001404501,Alameda,1820,0.2674,0.0887,1,0.0,232112,0.1326,1
06001403800,Alameda,4008,0.3823,0.1591,1,0.0,154524,0.0939,0
06001403900,Alameda,3883,0.4112,0.1096,1,0.0,126075,0.1222,0
06041106001,Marin,5466,0.4312,0.1723,1,0.0,132379,0.1729,1
06001404000,Alameda,3145,0.4511,0.0673,1,0.0,98214,0.095,0
06001438300,Alameda,3899,0.4263,0.1205,1,0.0,120469,0.1455,1
06085506402,Santa Clara,5398,0.4117,0.0743,1,0.0,116783,0.0711,0
06085506503,Santa Clara,6182,0.4199,0.0122,1,0.0,100139,0.0475,0
06085507906,Santa Clara,4481,0.2284,0.0418,1,0.0,250001,0.058,0
06085506601,Santa Clara,3887,0.3724,0.0293,1,0.0,125208,0.0969,0
06085506603,Santa Clara,4252,0.2553,0.0956,1,0.0,250001,0.0459,0
06085506605,Santa Clara,4397,0.3666,0.0095,1,0.0,122917,0.061,0
06085508101,Santa Clara,6519,0.2203,0.0256,1,0.0,250001,0.0619,0
06001450701,Alameda,8738,0.3045,0.1939,1,0.0,250001,0.173,1
06001403600,Alameda,5056,0.4557,0.0824,1,0.0,99925,0.0896,0
06001435300,Alameda,4812,0.4913,0.1034,1,0.0,89205,0.1449,1
06001409800,Alameda,3511,0.4644,0.132,1,0.0,106023,0.1671,1
06001440306,Alameda,3787,0.4684,0.1487,1,0.0,108155,0.1265,0
06001450601,Alameda,3666,0.3079,0.1672,0,0.0006217875187476,230517,0.1465,1
06001435700,Alameda,4819,0.4689,0.1016,1,0.0,98125,0.1187,0
06001400600,Alameda,2058,0.3676,0.1365,1,0.0,155893,0.1004,0
06001442000,Alameda,2979,0.3516,0.1938,1,0.0,189821,0.1551,1
06001426100,Alameda,6300,0.248,0.081,1,0.0,250001,0.1316,1
06001400100,Alameda,3269,0.2682,0.0923,1,0.0,234236,0.1188,0
06001433700,Alameda,3125,0.5549,0.2113,0,0.0168979937228991,81992,0.1915,1
06001437500,Alameda,4172,0.4531,0.0092,1,0.0,84531,0.0723,0
06001441100,Alameda,4632,0.3198,0.0337,1,0.0,154432,0.1227,0
06001451503,Alameda,6104,0.3497,0.132,1,0.0,166898,0.0845,0
06001408100,Alameda,7313,0.3507,0.1332,1,0.0,166786,0.1656,1
